sub_id,date_time,session,congruent_accuracy,congruent_omission_rate,congruent_rt,incongruent_accuracy,incongruent_omission_rate,incongruent_rt,flipped_mappings,proportion_feedback,attention_check_mean_accuracy,fullscreen_exit,blur_during_task,PB notes,RC notes,checked,PB comments,Session-Level Exclusions,Task-Level Exclusions,Subject-Level Exclusions
5f3c35f98baa00a729e2efe7,11/24/2025,5,1,0,595.3667,0.9,0,677.2593,,0,0.667,,0,,,x,,Include,Include,Include
5f42eec40c24ac531d4ca24a,11/01/2025,1,1,0,507.2667,0.883,0,566.1509,,0,1,,0,,,x,,Include,Include,Include
5f42eec40c24ac531d4ca24a,11/03/2025,2,0.95,0,487.7719,0.933,0,486.1964,,0,1,,0,,,x,,Include,Include,Include
5f42eec40c24ac531d4ca24a,11/05/2025,3,0.967,0,573.3103,0.883,0,657.3208,,0,1,,0,,,x,,Include,Include,Include
5f42eec40c24ac531d4ca24a,11/08/2025,4,0.983,0,520.7966,0.917,0,623.0909,,0,1,,0,,,x,,Include,Include,Include
5f42eec40c24ac531d4ca24a,11/11/2025,5,0.983,0,530.2542,0.967,0,636.0862,,0,1,,0,,,x,,Include,Include,Include
5f4348be761e0a593fde3875,11/06/2025,1,1,0,524.6667,0.967,0,626.0862,,0,0.667,,0,,,x,,Include,Include,Include
5f4348be761e0a593fde3875,11/08/2025,2,0.983,0,462.4746,0.967,0,500.5,,0,1,,0,,,x,,Include,Include,Include
5f4348be761e0a593fde3875,11/10/2025,3,1,0,469.85,0.967,0,505.5345,,0,1,,0,,,x,,Include,Include,Include
5f4348be761e0a593fde3875,11/13/2025,4,1,0,500.7,0.967,0,563.7241,,0,1,,0,,,x,,Include,Include,Include
5f4348be761e0a593fde3875,11/17/2025,5,1,0,476.5167,0.967,0,511.3966,,0,1,,0,,,x,,Include,Include,Include
5f51947ba90f9b3ea1d2fe61,11/04/2025,1,0.933,0,669.5536,0.85,0.05,758.8627,,0.5,1,,0,,,x,,Include,Include,Include
5f51947ba90f9b3ea1d2fe61,11/06/2025,2,0.983,0,607.678,0.867,0.0167,683.7885,,0,1,,0,,,x,,Include,Include,Include
5f51947ba90f9b3ea1d2fe61,11/09/2025,3,1,0,630.6833,0.967,0,711.5,,0,1,,0,,,x,,Include,Include,Include
5f51947ba90f9b3ea1d2fe61,11/11/2025,4,0.933,0,658.2857,0.783,0.0167,709.8085,,0,1,,0,,,x,,Include,Include,Include
5f51947ba90f9b3ea1d2fe61,11/14/2025,5,0.967,0,632.7414,0.917,0.0167,690.8364,,0,1,,1,,,x,,Include,Include,Include
5f6aacb57829231956ac4fdc,10/31/2025,1,0.933,0,607.6429,0.75,0,768.5778,,0.5,1,,0,,,x,,Include,Include,Include
5f6aacb57829231956ac4fdc,11/04/2025,2,0.983,0,656.8475,0.85,0,736.9216,,0,1,,0,,,x,,Include,Include,Include
5f6aacb57829231956ac4fdc,11/10/2025,3,0.967,0,593.4655,0.85,0,717.098,,0,1,,0,,,x,,Include,Include,Include
5f6aacb57829231956ac4fdc,11/15/2025,4,0.967,0,541.8103,0.85,0,639.9216,,0,0.667,,0,,,x,,Include,Include,Include
5f6aacb57829231956ac4fdc,11/18/2025,5,0.95,0,621.193,0.85,0,696.1961,,0,1,,0,,,x,,Include,Include,Include
5f7529755aaa0e1a6e804640,10/30/2025,1,0.95,0,576.9474,0.983,0,658.8983,,0,1,,0,,,x,,Include,Include,Include
5f7529755aaa0e1a6e804640,11/02/2025,2,0.967,0,529.9483,0.983,0,576.9492,,0,1,,0,,,x,,Include,Include,Include
5f7529755aaa0e1a6e804640,11/08/2025,3,1,0,535.8167,0.967,0,585.431,,0,0.667,,0,,,x,,Include,Include,Include
5f7529755aaa0e1a6e804640,11/10/2025,4,0.967,0,539.0517,0.967,0,617.2241,,0,1,,0,,,x,,Include,Include,Include
5f7529755aaa0e1a6e804640,11/14/2025,5,0.95,0,548.7895,0.983,0,632.1356,,0,1,,0,,,x,,Include,Include,Include
5f902184d7badd065adb604b,11/08/2025,1,0.917,0,506.0909,0.9,0,499.463,,0,1,,0,,,x,,Include,Include,Include
5f902184d7badd065adb604b,11/13/2025,2,0.933,0,479.1071,0.95,0,514.4737,,0,1,,0,,,x,,Include,Include,Include
5f902184d7badd065adb604b,11/15/2025,3,0.967,0,536.1552,0.933,0.0167,551.9643,,0,0.667,,0,,,x,,Include,Include,Include
5f902184d7badd065adb604b,11/19/2025,4,0.967,0,481.1379,0.917,0,516.3455,,0,1,,0,,,x,,Include,Include,Include
5f902184d7badd065adb604b,11/21/2025,5,0.95,0,443.1053,0.967,0,461.1034,,0,1,,0,,,x,,Include,Include,Include
5fa89bdc176d7676f6a5088f,11/20/2025,1,1,0,472.3667,1,0,605.4167,,0,1,,0,,,x,,Include,Include,Include
5fa89bdc176d7676f6a5088f,11/25/2025,2,1,0,453.5833,0.95,0,509.2105,,0,1,,0,,,x,,Include,Include,Include
5fa89bdc176d7676f6a5088f,11/30/2025,3,1,0,427.95,1,0,517.3833,,0,1,,0,,,x,,Include,Include,Include
5fa89bdc176d7676f6a5088f,12/15/2025,4,0.95,0,486.7544,1,0,503.2833,,0,1,,1,,,x,,Include,Include,Include
5fa89bdc176d7676f6a5088f,12/22/2025,5,0.983,0,450.3559,0.983,0,522.4746,,0,1,,0,,,x,,Include,Include,Include
5fe18e1c8929f0c2a41e43d8,11/04/2025,1,0.917,0,570.8,0.867,0.0167,678.8077,,0,1,,0,,,x,,Include,Include,Include
5fe18e1c8929f0c2a41e43d8,11/08/2025,2,0.917,0,548.0545,0.933,0,612.9286,,0,1,,0,,,x,,Include,Include,Include
5fe18e1c8929f0c2a41e43d8,11/13/2025,3,0.933,0,567.0714,0.933,0,607.4643,,0,1,,0,,,x,,Include,Include,Include
5fe18e1c8929f0c2a41e43d8,11/19/2025,4,0.933,0,549.3393,0.9,0,592.1852,,0,1,,0,,,x,,Include,Include,Include
5fe18e1c8929f0c2a41e43d8,11/21/2025,5,0.95,0,521.4561,0.967,0,526.8448,,0,1,,0,,,x,,Include,Include,Include
5ff55fbf51f3a9d4b303b1c4,11/11/2025,1,0.95,0.0167,574.7368,0.95,0.0167,605.0351,,0.5,0.667,,0,,,x,,Include,Include,Include
5ff55fbf51f3a9d4b303b1c4,11/13/2025,2,0.983,0,525.6271,0.983,0,586.0169,,0,1,,0,,,x,,Include,Include,Include
5ff55fbf51f3a9d4b303b1c4,11/17/2025,3,1,0,632.4833,0.933,0,649.8036,,0,1,,0,,,x,,Include,Include,Include
5ff55fbf51f3a9d4b303b1c4,11/19/2025,4,0.983,0,496.0508,0.933,0,562.4821,,0,1,,0,,,x,,Include,Include,Include
5ff55fbf51f3a9d4b303b1c4,11/25/2025,5,0.983,0,595.9153,0.967,0,669.3793,,0,1,,0,,,x,,Include,Include,Include
604fe822b095421e07e3f93e,11/09/2025,1,1,0,526.1833,1,0,545.0667,,0,1,,0,,,x,,Include,Include,Include
604fe822b095421e07e3f93e,11/12/2025,2,0.983,0,496.5932,1,0,533.7167,,0,1,,0,,,x,,Include,Include,Include
604fe822b095421e07e3f93e,11/14/2025,3,0.933,0,524.0714,0.95,0,558.4912,,0,1,,0,,,x,,Include,Include,Include
604fe822b095421e07e3f93e,11/17/2025,4,0.967,0,581.2241,0.95,0.0167,626.1228,,0,1,,0,,,x,,Include,Include,Include
604fe822b095421e07e3f93e,11/19/2025,5,0.967,0.0167,538.1724,0.933,0.0167,651.6964,,0,1,,0,,,x,,Include,Include,Include
605fbc12c61d8d10250f6e51,11/10/2025,1,1,0,603.0833,0.983,0,682.4237,,0,1,,0,,,x,,Include,Include,Include
605fbc12c61d8d10250f6e51,11/14/2025,2,0.967,0,579.6897,1,0,638.6333,,0,1,,0,,,x,,Include,Include,Include
605fbc12c61d8d10250f6e51,11/17/2025,3,1,0,592.9667,1,0,658.55,,0,1,,0,,,x,,Include,Include,Include
605fbc12c61d8d10250f6e51,11/24/2025,4,0.983,0,591.678,1,0,639.8667,,0,1,,0,,,x,,Include,Include,Include
605fbc12c61d8d10250f6e51,11/27/2025,5,1,0,594.1833,0.933,0,660.3393,,0,1,,0,,,x,,Include,Include,Include
607a7b7d300ce256f51706bd,11/10/2025,1,0.767,0.0167,614.6739,0.1,0.0333,646.3333,,1,0.667,,0,,,x,,Exclude: incongruent_accuracy: 0.100 < 0.55,Include,Include
607a7b7d300ce256f51706bd,11/14/2025,2,0.95,0.0167,548.8421,0.983,0,591.2712,,0,1,,0,,,x,,Include,Include,Include
607a7b7d300ce256f51706bd,11/19/2025,3,1,0,474.7,0.933,0,571.3393,,0,1,,0,,,x,,Include,Include,Include
607a7b7d300ce256f51706bd,11/21/2025,4,0.983,0,526.2712,0.967,0,556.7241,,0,1,,0,,,x,,Include,Include,Include
607a7b7d300ce256f51706bd,11/25/2025,5,0.983,0,462.8644,1,0,498,,0,1,,0,,,x,,Include,Include,Include
60e769ec9858960e8ad00886,11/04/2025,1,0.967,0,719.1552,1,0,757.1333,,0,1,,0,,,x,,Include,Include,Include
60e769ec9858960e8ad00886,11/08/2025,2,1,0,657.7167,0.95,0,771.4561,,0,1,,0,,,x,,Include,Include,Include
60e769ec9858960e8ad00886,11/11/2025,3,0.983,0,649.5085,0.9,0,717.1667,,0,1,,0,,,x,,Include,Include,Include
60e769ec9858960e8ad00886,11/14/2025,4,0.967,0,669.0345,0.883,0,762.3019,,0,1,,0,,,x,,Include,Include,Include
60e769ec9858960e8ad00886,11/19/2025,5,0.917,0.0167,682.9455,0.817,0.0167,744.7143,,0,1,,0,,,x,,Include,Include,Include
60f2a2b4932fed5326988e0f,11/01/2025,1,0.967,0,548.1379,0.983,0,555,,0,1,,0,,,x,,Include,Include,Include
60f2a2b4932fed5326988e0f,11/04/2025,2,0.983,0,525.4237,0.983,0,574.9153,,0,1,,0,,,x,,Include,Include,Include
60f2a2b4932fed5326988e0f,11/06/2025,3,0.967,0,546.2241,0.967,0,555.431,,0,1,,0,,,x,,Include,Include,Include
60f2a2b4932fed5326988e0f,11/09/2025,4,1,0,595,0.983,0,650.4576,,0,1,,0,,,x,,Include,Include,Include
60f2a2b4932fed5326988e0f,11/11/2025,5,0.983,0,561.5932,0.983,0,563.8475,,0,1,,0,,,x,,Include,Include,Include
60fda534f37377c73a0666d3,11/09/2025,1,0.95,0,557.6667,0.833,0,705.12,,0,1,,0,,,x,,Include,Include,Include
60fda534f37377c73a0666d3,11/12/2025,2,0.95,0,552.0877,0.85,0,634.2157,,0,1,,0,,,x,,Include,Include,Include
60fda534f37377c73a0666d3,11/15/2025,3,0.817,0.0667,532.102,0.767,0.0833,572.7391,,0.5,1,,1,,,x,,Include,Include,Include
60fda534f37377c73a0666d3,11/19/2025,4,0.883,0,566.9811,0.95,0,564.5088,,0,1,,0,,,x,,Include,Include,Include
60fda534f37377c73a0666d3,11/23/2025,5,0.833,0,569.76,0.883,0,550.9811,,0,1,,0,,,x,,Include,Include,Include
61033627c32742424aeaaac1,11/03/2025,1,1,0,547.2,0.883,0,665.3396,,0,1,,0,,,x,,Include,Include,Include
61033627c32742424aeaaac1,11/05/2025,2,0.967,0,534.3793,0.85,0,631.2353,,0,1,,0,,,x,,Include,Include,Include
61033627c32742424aeaaac1,11/07/2025,3,0.933,0,589.25,0.833,0,655.42,,0,1,,0,,,x,,Include,Include,Include
61033627c32742424aeaaac1,11/10/2025,4,0.95,0,532.9825,0.917,0,667.0545,,0,1,,0,,,x,,Include,Include,Include
61033627c32742424aeaaac1,11/13/2025,5,0.967,0,626.2759,0.85,0,707.6863,,0,1,,0,,,x,,Include,Include,Include
61082ddbd1479af6c6eb556c,11/10/2025,1,0.917,0,622.8545,0.75,0.0167,716.5333,,0.5,1,,0,,,x,,Include,Include,Include
61082ddbd1479af6c6eb556c,11/15/2025,2,0.9,0,595.6296,0.833,0,658.8,,0.5,0.667,,0,,,x,,Include,Include,Include
61082ddbd1479af6c6eb556c,11/25/2025,3,0.983,0,611.3729,0.9,0.0333,637.537,,0,1,,0,,,x,,Include,Include,Include
61082ddbd1479af6c6eb556c,11/30/2025,4,0.717,0.1167,680.1163,0.717,0.05,774.0698,,1,0.667,,0,,,x,,Include,Include,Include
61082ddbd1479af6c6eb556c,12/02/2025,5,0.917,0,553.4364,0.883,0,600.4906,,0,1,,0,,,x,,Include,Include,Include
6120602a67554358bbd53c9d,10/29/2025,1,0.983,0,598.3051,0.983,0,692.4407,,0,1,,0,,,x,,Include,Include,Include
6120602a67554358bbd53c9d,10/31/2025,2,0.967,0,606.569,1,0,663.5833,,0,1,,0,,,x,,Include,Include,Include
6120602a67554358bbd53c9d,11/03/2025,3,1,0,632.9,0.95,0,696.0351,,0,1,,0,,,x,,Include,Include,Include
6120602a67554358bbd53c9d,11/06/2025,4,1,0,655.7667,1,0,674.5667,,0,1,,0,,,x,,Include,Include,Include
6120602a67554358bbd53c9d,11/08/2025,5,1,0,593.0333,1,0,672.6,,0,1,,0,,,x,,Include,Include,Include
614ebfa6eff131515482a146,11/13/2025,1,0.9,0,575.5185,0.933,0,655.1429,,0,1,,0,,,x,,Include,Include,Include
614ebfa6eff131515482a146,11/15/2025,2,0.9,0.05,551.4815,0.9,0.0333,608.8889,,0,1,,0,,,x,,Include,Include,Include
614ebfa6eff131515482a146,11/18/2025,3,0.933,0,553.3571,0.9,0,617.2037,,0,1,,0,,,x,,Include,Include,Include
614ebfa6eff131515482a146,11/21/2025,4,0.983,0,577.6949,0.883,0,653.9434,,0,1,,0,,,x,,Include,Include,Include
614ebfa6eff131515482a146,11/23/2025,5,0.883,0,565.566,0.867,0,637.8654,,0,1,,0,,,x,,Include,Include,Include
614fe10cc5f880c122bacc6d,11/06/2025,1,1,0,573,0.95,0,669.4211,,0,1,,0,,,x,,Include,Include,Include
614fe10cc5f880c122bacc6d,11/07/2025,2,0.983,0,589.9322,0.9,0,653.6667,,0,1,,0,,,x,,Include,Include,Include
614fe10cc5f880c122bacc6d,11/10/2025,3,0.967,0,576.3621,0.933,0,644.4464,,0,1,,0,,,x,,Include,Include,Include
614fe10cc5f880c122bacc6d,11/12/2025,4,0.983,0,600.0847,0.967,0,650.3621,,0,1,,0,,,x,,Include,Include,Include
614fe10cc5f880c122bacc6d,11/15/2025,5,0.95,0.0167,604.7544,0.9,0,638.8148,,0,1,,0,,,x,,Include,Include,Include
61528277afcb4906d01e0442,11/09/2025,1,0.983,0,645.8475,0.883,0,749.0943,,0,1,,0,,,x,,Include,Include,Include
61528277afcb4906d01e0442,11/12/2025,2,0.9,0.0333,717.5185,0.867,0.0333,761.3269,,0.5,1,,0,,,x,,Include,Include,Include
61528277afcb4906d01e0442,11/16/2025,3,0.95,0.0167,639.0702,0.817,0,713.5102,,0,1,,0,,,x,,Include,Include,Include
61528277afcb4906d01e0442,11/20/2025,4,0.933,0,618.5357,0.833,0,657.38,,0,1,,5,,,x,,Include,Include,Include
61528277afcb4906d01e0442,11/24/2025,5,0.933,0,634.7143,0.85,0,665.6863,,0,1,,0,,,x,,Include,Include,Include
6154973c69da7c97996a19f6,11/07/2025,1,0.967,0,486.5345,0.933,0,503.3929,,0,1,,0,,,x,,Include,Include,Include
6154973c69da7c97996a19f6,11/09/2025,2,1,0,450.35,0.9,0,483.8519,,0,1,,0,,,x,,Include,Include,Include
6154973c69da7c97996a19f6,11/12/2025,3,0.983,0,476.0508,0.933,0,492.4107,,0,1,,0,,,x,,Include,Include,Include
6154973c69da7c97996a19f6,11/15/2025,4,0.967,0,497.8793,0.917,0,539.2545,,0,1,,0,,,x,,Include,Include,Include
6154973c69da7c97996a19f6,11/18/2025,5,1,0,458.75,0.933,0,487.5357,,0,1,,0,,,x,,Include,Include,Include
6173c0bb92e149b4127563fe,10/30/2025,1,0.983,0,552.9492,0.983,0,656.5085,,0,1,,0,,,x,,Include,Include,Include
6173c0bb92e149b4127563fe,11/01/2025,2,1,0,567.95,0.983,0,650.9153,,0,1,,0,,,x,,Include,Include,Include
6173c0bb92e149b4127563fe,11/04/2025,3,0.983,0.0167,542.7288,0.917,0.0167,590.2182,,0,1,,0,,,x,,Include,Include,Include
6173c0bb92e149b4127563fe,11/07/2025,4,1,0,616.9167,0.95,0,696.386,,0,0.333,,0,,,x,,Include,Include,Include
6173c0bb92e149b4127563fe,11/09/2025,5,0.967,0,627.6552,0.917,0.0167,661.2909,,0,1,,0,,,x,,Include,Include,Include
6272b9dfc470a51d5fa0e6ea,11/06/2025,1,1,0,567.4333,0.9,0,675.3889,,0,1,,0,,,x,,Include,Include,Include
6272b9dfc470a51d5fa0e6ea,11/09/2025,2,1,0,574.15,0.967,0,648.3793,,0,1,,0,,,x,,Include,Include,Include
6272b9dfc470a51d5fa0e6ea,11/14/2025,3,1,0,552.7167,0.967,0,635,,0,1,,0,,,x,,Include,Include,Include
6272b9dfc470a51d5fa0e6ea,11/16/2025,4,1,0,609,0.95,0,701.5614,,0,1,,0,,,x,,Include,Include,Include
6272b9dfc470a51d5fa0e6ea,11/23/2025,5,1,0,560.9,1,0,626.85,,0,1,,0,,,x,,Include,Include,Include
62a889993e01c9e01ee7066e,10/30/2025,1,0.967,0,574.4828,0.95,0,594.614,,0,1,,0,,,x,,Include,Include,Include
62a889993e01c9e01ee7066e,11/01/2025,2,0.95,0,541.8421,0.95,0,536.5088,,0,1,,0,,,x,,Include,Include,Include
62a889993e01c9e01ee7066e,11/04/2025,3,0.9,0,557.9815,0.95,0,557.1404,,0,1,,0,,,x,,Include,Include,Include
62a889993e01c9e01ee7066e,11/06/2025,4,0.983,0,569.1356,0.967,0,554.1724,,0,1,,0,,,x,,Include,Include,Include
62a889993e01c9e01ee7066e,11/09/2025,5,1,0,552.0333,0.933,0,583.9107,,0,1,,0,,,x,,Include,Include,Include
62c4d5821033848c1dc3667b,11/04/2025,1,0.983,0,583.7627,0.983,0,637.2373,,0,1,,0,,,x,,Include,Include,Include
62c4d5821033848c1dc3667b,11/11/2025,2,0.95,0.0167,583.6316,0.933,0.05,696.3214,,0,1,,0,,,x,,Include,Include,Include
62c4d5821033848c1dc3667b,11/20/2025,3,0.983,0,590.661,0.967,0,683.2069,,0,1,,0,,,x,,Include,Include,Include
62c4d5821033848c1dc3667b,12/01/2025,4,0.95,0,599.0351,0.967,0,616.7586,,0,1,,0,,,x,,Include,Include,Include
62c4d5821033848c1dc3667b,12/06/2025,5,0.983,0,518.7458,0.95,0,608.0702,,0,1,,0,,,x,,Include,Include,Include
62e2deadd18974300540f870,11/11/2025,1,0.933,0,619.7679,0.933,0.0167,645.1429,,0,1,,0,,,x,,Include,Include,Include
62e2deadd18974300540f870,11/13/2025,2,1,0,585.6333,0.9,0,683.8704,,0,1,,0,,,x,,Include,Include,Include
62e2deadd18974300540f870,11/16/2025,3,1,0,602.2333,0.933,0,639.1964,,0,1,,0,,,x,,Include,Include,Include
62e2deadd18974300540f870,11/19/2025,4,0.983,0,570.7627,0.95,0,630.8246,,0,1,,0,,,x,,Include,Include,Include
62e2deadd18974300540f870,11/21/2025,5,1,0,584.8167,0.9,0,633.5556,,0,1,,0,,,x,,Include,Include,Include
62fb84322433c8d7e890a145,11/08/2025,1,0.95,0,522.7368,0.933,0,546.3571,,0,1,,0,,,x,,Include,Include,Include
62fb84322433c8d7e890a145,11/13/2025,2,0.95,0,513.6491,1,0,582.6,,0,1,,0,,,x,,Include,Include,Include
62fb84322433c8d7e890a145,11/18/2025,3,0.933,0,524.5893,0.917,0,581.1636,,0,1,,0,,,x,,Include,Include,Include
62fb84322433c8d7e890a145,11/21/2025,4,0.983,0,525.1864,0.883,0,580.7736,,0,1,,0,,,x,,Include,Include,Include
62fb84322433c8d7e890a145,11/23/2025,5,0.983,0,526.6271,0.9,0,561.2222,,0,1,,0,,,x,,Include,Include,Include
63003bb4d6f83995fb271ba3,11/19/2025,1,0.983,0,509.4407,0.883,0,610.6226,,0,1,,0,,,x,,Include,Include,Include
63003bb4d6f83995fb271ba3,11/23/2025,2,0.967,0,510.8448,0.95,0,582.5088,,0,1,,0,,,x,,Include,Include,Include
63003bb4d6f83995fb271ba3,11/26/2025,3,1,0,442.3167,0.95,0,496.2632,,0,1,,0,,,x,,Include,Include,Include
63003bb4d6f83995fb271ba3,11/30/2025,4,0.95,0,457.9474,0.917,0,550.8364,,0,1,,0,,,x,,Include,Include,Include
63003bb4d6f83995fb271ba3,12/03/2025,5,1,0,453.1167,0.9,0,504.7778,,0,1,,0,,,x,,Include,Include,Include
63268ad93b6ecc1acf782a21,11/08/2025,1,0.983,0,632.6441,1,0,738.3,,0,1,,0,,,x,,Include,Include,Include
63268ad93b6ecc1acf782a21,11/12/2025,2,0.983,0,618.1695,0.967,0,691.6207,,0.5,1,,0,,,x,,Include,Include,Include
63268ad93b6ecc1acf782a21,11/15/2025,3,0.967,0,624.6552,0.983,0,679.0508,,0,1,,0,,,x,,Include,Include,Include
63268ad93b6ecc1acf782a21,11/19/2025,4,1,0,591.7167,0.967,0,689.3276,,0,1,,0,,,x,,Include,Include,Include
63268ad93b6ecc1acf782a21,11/23/2025,5,1,0,597.7333,1,0,648.7,,0,1,,0,,,x,,Include,Include,Include
6329e23d509947bfd4c50ab3,11/09/2025,1,0.967,0,538.3966,0.783,0,625.5106,,0,1,,0,,,x,,Include,Include,Include
6329e23d509947bfd4c50ab3,11/11/2025,2,0.933,0,527.0714,0.8,0,561.8333,,0,1,,0,,,x,,Include,Include,Include
6329e23d509947bfd4c50ab3,11/14/2025,3,0.95,0.0167,531.807,0.717,0,674.0465,,0,1,,0,,,x,,Include,Include,Include
6329e23d509947bfd4c50ab3,11/17/2025,4,0.983,0,534.9831,0.767,0,592.7174,,0,1,,0,,,x,,Include,Include,Include
6329e23d509947bfd4c50ab3,11/20/2025,5,0.95,0.0167,503.193,0.767,0,597.3478,,0,1,,0,,,x,,Include,Include,Include
6330f30b973410dadd20eb64,11/19/2025,1,0.967,0,517.8621,0.917,0,660.1818,,0,1,,0,,,x,,Include,Include,Include
6330f30b973410dadd20eb64,11/22/2025,2,0.95,0,576.2456,0.917,0,706.0727,,0,1,,0,,,x,,Include,Include,Include
6330f30b973410dadd20eb64,11/24/2025,3,0.983,0,591.8814,0.917,0,656.3091,,0,1,,0,,,x,,Include,Include,Include
6330f30b973410dadd20eb64,11/27/2025,4,0.967,0,578.9828,0.917,0,667.8727,,0,1,,0,,,x,,Include,Include,Include
6330f30b973410dadd20eb64,11/30/2025,5,0.933,0,569.1964,0.95,0,682.0175,,0,1,,0,,,x,,Include,Include,Include
633f4f203450d46b01e3d16b,10/29/2025,1,0.967,0,571.5172,0.867,0.0167,623.9808,,0,1,,0,,,x,,Include,Include,Include
633f4f203450d46b01e3d16b,10/31/2025,2,0.967,0,500.3966,0.967,0,557.7586,,0,1,,0,,,x,,Include,Include,Include
633f4f203450d46b01e3d16b,11/03/2025,3,0.967,0,506.5345,0.95,0,579.5789,,0,1,,0,,,x,,Include,Include,Include
633f4f203450d46b01e3d16b,11/06/2025,4,0.983,0,544.1695,0.983,0,588.3559,,0,1,,0,,,x,,Include,Include,Include
633f4f203450d46b01e3d16b,11/08/2025,5,0.983,0,486.2373,0.933,0,573.125,,0,1,,0,,,x,,Include,Include,Include
634ef87aec0966557c825573,11/05/2025,1,0.9,0.0333,697.2222,0.917,0.0333,791.9455,,0.5,1,,0,,,x,,Include,Include,Include
634ef87aec0966557c825573,11/10/2025,2,1,0,633.8167,0.933,0.0167,680.9286,,0,0,,0,,,x,,Include,Include,Include
634ef87aec0966557c825573,11/14/2025,3,0.883,0.0333,643.4151,0.867,0.05,747.7115,,0.5,0,,0,,,x,,Include,Include,Include
634ef87aec0966557c825573,11/22/2025,4,0.933,0.0167,722.9286,0.95,0.0167,789.4386,,0.5,0,,0,,,x,,Include,Include,Include
634ef87aec0966557c825573,11/25/2025,5,0.783,0.05,665.4894,0.833,0.05,779.74,,1,0,,0,,,x,,Include,Include,Include
63614f71fa75fcbcee84f2ac,11/06/2025,1,0.883,0,779.2642,0.8,0.0167,835.6667,,1,1,,0,,,x,,Include,Include,Include
63614f71fa75fcbcee84f2ac,11/09/2025,2,0.967,0,775.0862,0.883,0.0167,800.0566,,1,1,,0,,,x,,Include,Include,Include
63614f71fa75fcbcee84f2ac,11/11/2025,3,0.933,0,778.1964,0.917,0,805.4364,,0.5,1,,0,,,x,,Include,Include,Include
63614f71fa75fcbcee84f2ac,11/14/2025,4,0.95,0,713.4561,0.933,0,754.1429,,0.5,1,,0,,,x,,Include,Include,Include
63614f71fa75fcbcee84f2ac,11/17/2025,5,0.95,0,572.9123,0.867,0,685.75,,0,1,,0,,,x,,Include,Include,Include
63c1d184883ce15537788b40,10/29/2025,1,0.95,0,580.4561,0.933,0,639.0179,,0,1,,0,,,x,,Include,Include,Include
63c1d184883ce15537788b40,11/01/2025,2,0.95,0,565.807,0.933,0,631.1964,,0,1,,0,,,x,,Include,Include,Include
63c1d184883ce15537788b40,11/06/2025,3,0.933,0.0333,562.875,0.767,0,605.5,,0,1,,0,,,x,,Include,Include,Include
63c1d184883ce15537788b40,11/11/2025,4,0.95,0,590,0.917,0.0333,625.7455,,0,1,,0,,,x,,Include,Include,Include
63c1d184883ce15537788b40,11/18/2025,5,0.967,0,596.5172,0.933,0,606.3214,,0,1,,0,,,x,,Include,Include,Include
63cee08c60670525b4f43946,11/02/2025,1,0.967,0.0167,607.3276,0.967,0,758.4828,,0,1,,1,,,x,,Include,Include,Include
63cee08c60670525b4f43946,11/05/2025,2,0.933,0,589.3214,0.967,0,657.9828,,0,1,,1,,,x,,Include,Include,Include
63cee08c60670525b4f43946,11/08/2025,3,0.917,0.0167,743.3273,0.833,0.1,777.52,,0.5,1,,0,,,x,,Include,Include,Include
63cee08c60670525b4f43946,11/13/2025,4,0.967,0.0167,676.2069,0.9,0.0167,748.3333,,0,1,,1,,,x,,Include,Include,Include
63cee08c60670525b4f43946,11/16/2025,5,0.833 (pre-flip: 0.583),0.15,758.2571,0.750 (pre-flip: 0.583),0.2,739.2,block 1 (86.2% improvement in choice accuracy that block),1,0.6667,,3,,,x,,Include,Include,Include
63d13cb81a0a88a3ce29e33f,11/03/2025,1,0.967,0,692.3621,0.967,0,742.9828,,0,0.667,,0,,,x,,Include,Include,Include
63d13cb81a0a88a3ce29e33f,11/05/2025,2,0.933,0,644.625,0.967,0,710.3103,,0,1,,0,,,x,,Include,Include,Include
63d13cb81a0a88a3ce29e33f,11/08/2025,3,0.983,0,710.7288,0.95,0.05,747.2456,,0,1,,0,,,x,,Include,Include,Include
63d13cb81a0a88a3ce29e33f,11/10/2025,4,0.983,0,567.5932,0.95,0,672,,0,1,,0,,,x,,Include,Include,Include
63d13cb81a0a88a3ce29e33f,11/13/2025,5,0.967,0,599,0.983,0,712.0678,,0,1,,0,,,x,,Include,Include,Include
63d161e70272bba9f3f70980,11/04/2025,1,0.95,0.0167,550.0877,0.917,0,635.2545,,0,1,,1,,,x,,Include,Include,Include
63d161e70272bba9f3f70980,11/06/2025,2,0.333,0.0167,594.65,0.35,0.0167,684.2857,,1,1,,0,,,x,,"Exclude: congruent_accuracy: 0.333 < 0.55, incongruent_accuracy: 0.350 < 0.55",Include,Include
63d161e70272bba9f3f70980,11/08/2025,3,0.967,0,576.5862,0.917,0,688.4182,,0,1,,0,,,x,,Include,Include,Include
63d161e70272bba9f3f70980,11/11/2025,4,0.933,0,578.0536,0.883,0,652.5472,,0,1,,0,,,x,,Include,Include,Include
63d161e70272bba9f3f70980,11/16/2025,5,0.933,0.0167,629.3036,0.9,0,678.7778,,0,1,,0,,,x,,Include,Include,Include
63d423b81f5e313b9958723c,11/10/2025,1,0.95,0,469.9649,0.967,0,507.0345,,0,1,,0,,,x,,Include,Include,Include
