sub_id,source,platform,n_trials,n_go,n_stop,go_accuracy,go_omission_rate,go_rt,go_rt_all_responses,mean_stop_failure_RT,stop_accuracy,max_SSD,mean_SSD,min_SSD,final_SSD,ssrt,lag1_autocorr,post_error_slowing_ms,stop_acc_in_band
s354,human,human,600,420,180,0.9595238095238096,0.009523809523809525,580.3970223325063,580.4759615384615,550.75,0.4722222222222222,500.0,282.22222222222223,50.0,300.0,298.174800110284,0.006876445620627067,-3.5028755463538346,True
s355,human,human,600,420,180,0.9571428571428572,0.0,656.4676616915423,660.5595238095239,699.3333333333334,0.4666666666666667,750.0,446.1111111111111,200.0,500.0,210.3565505804312,0.02066012178663637,16.5173531446884,True
s356,human,human,600,420,180,0.9809523809523809,0.002380952380952381,731.4538834951456,731.0978520286396,822.25,0.46111111111111114,750.0,437.5,0.0,600.0,293.95388349514565,0.06763582262605967,-37.36376579809644,True
s357,human,human,600,420,180,0.9476190476190476,0.002380952380952381,546.6180904522613,549.1408114558473,498.3333333333333,0.4777777777777778,450.0,288.3333333333333,150.0,300.0,258.284757118928,0.051764873442764134,-28.113259967526574,True
s358,human,human,600,420,180,0.9404761904761905,0.002380952380952381,491.8050632911392,491.33890214797134,418.14285714285717,0.4777777777777778,400.0,186.38888888888889,0.0,200.0,305.41617440225036,0.015782832877338462,-10.543587353932196,True
s359,human,human,600,420,180,0.9761904761904762,0.002380952380952381,511.44146341463414,511.26252983293557,557.0,0.9944444444444445,250.0,8.333333333333334,0.0,0.0,503.1081300813008,0.05600512082909099,-19.31652470187396,False
s360,human,human,600,420,180,0.9761904761904762,0.0,576.229268292683,574.2785714285715,524.0,0.48333333333333334,600.0,356.6666666666667,150.0,400.0,219.56260162601626,-0.011934690177593797,1.1513985876040351,True
s362,human,human,600,420,180,0.9785714285714285,0.002380952380952381,527.2360097323601,525.2983293556086,449.3333333333333,0.48333333333333334,550.0,308.3333333333333,100.0,200.0,218.9026763990268,-0.03310759148223151,30.849154192527692,True
s363,human,human,600,420,180,0.9928571428571429,0.0,606.0383693045563,606.9761904761905,,0.4888888888888889,500.0,323.3333333333333,150.0,400.0,282.705035971223,-0.0606544399462595,38.09068504594819,True
s364,human,human,600,420,180,0.9976190476190476,0.0,836.6396181384248,836.5642857142857,,0.45555555555555555,850.0,633.3333333333334,250.0,400.0,203.30628480509142,0.03471604460896103,35.108767676767684,True
s365,human,human,600,420,180,0.9666666666666667,0.002380952380952381,549.1083743842364,547.3937947494034,454.0,0.4777777777777778,500.0,330.55555555555554,150.0,400.0,218.55281882868087,-0.029746989570286472,20.504463093648667,True
s366,human,human,600,420,180,0.8380952380952381,0.02857142857142857,714.2272727272727,728.8774509803922,647.75,0.4222222222222222,550.0,338.8888888888889,100.0,400.0,375.33838383838383,-0.03577018714066408,-0.08943375986507363,True
s368,human,human,600,420,180,0.9857142857142858,0.0,540.0144927536232,540.8619047619047,443.2,0.4777777777777778,550.0,320.0,150.0,300.0,220.01449275362324,0.050580588752159816,-45.99507014028052,True
s369,human,human,600,420,180,0.8857142857142857,0.011904761904761904,578.2284946236559,575.4,494.1111111111111,0.43333333333333335,400.0,267.77777777777777,50.0,300.0,310.45071684587816,0.033587891772052944,-7.210572425337546,True
s370,human,human,600,420,180,0.919047619047619,0.002380952380952381,530.6735751295337,530.0501193317423,489.85714285714283,0.45555555555555555,450.0,283.8888888888889,100.0,400.0,246.78468624064476,0.016839094278746056,-4.398814009107923,True
s372,human,human,600,420,180,0.9857142857142858,0.002380952380952381,777.9154589371981,775.0453460620525,704.5,0.4666666666666667,850.0,552.2222222222222,200.0,350.0,225.6932367149759,-0.009892571775026832,29.298985946981702,True
s373,human,human,600,420,180,0.9023809523809524,0.02857142857142857,621.4828496042217,621.5024509803922,369.25,0.4666666666666667,700.0,397.22222222222223,150.0,400.0,224.26062738199943,0.06741168167105564,-18.914558760835632,True
s374,human,human,600,420,180,0.9261904761904762,0.0,454.573264781491,451.3857142857143,392.0,0.5,250.0,113.33333333333333,0.0,100.0,341.2399314481577,-0.008826250933766659,-0.9774023998063512,True
s375,human,human,600,420,180,0.9904761904761905,0.004761904761904762,695.0913461538462,696.38995215311,1574.0,0.4777777777777778,600.0,426.6666666666667,250.0,400.0,268.4246794871795,-0.005970107725384753,17.845628757514987,True
s376,human,human,600,420,180,0.919047619047619,0.07142857142857142,569.8419689119171,571.1948717948718,368.0,0.46111111111111114,850.0,383.8888888888889,150.0,300.0,185.95308002302818,0.07018140312159948,-0.007270693512339221,True
s377,human,human,600,420,180,0.9833333333333333,0.002380952380952381,488.7578692493947,488.68257756563247,418.6666666666667,0.4888888888888889,350.0,214.44444444444446,50.0,200.0,274.3134248049502,-0.00572431084927687,22.183571224080765,True
s378,human,human,600,420,180,0.9642857142857143,0.0,478.2395061728395,475.2857142857143,432.3333333333333,0.4888888888888889,450.0,248.88888888888889,0.0,0.0,229.35061728395064,-0.027414883062586427,8.278835194893986,True
s379,human,human,600,420,180,0.9595238095238096,0.002380952380952381,611.833746898263,611.1670644391409,632.4,0.46111111111111114,600.0,357.77777777777777,150.0,300.0,254.05596912048526,0.03373225653309986,-21.139414580265054,True
s380,human,human,600,420,180,0.9523809523809523,0.0,504.3975,503.0357142857143,435.0,0.46111111111111114,450.0,275.55555555555554,100.0,300.0,228.84194444444444,0.025004725200138363,-24.107014930666367,True
s381,human,human,600,420,180,0.8404761904761905,0.10238095238095238,637.5042492917847,631.6763925729443,473.5,0.5277777777777778,750.0,337.5,0.0,200.0,300.00424929178473,0.07233365448040247,23.057262911027465,True
s383,human,human,600,420,180,0.9904761904761905,0.0,572.7019230769231,572.0738095238095,489.25,0.48333333333333334,600.0,253.33333333333334,50.0,200.0,319.3685897435897,-0.03803079401971247,16.648950589394985,True
s384,human,human,600,420,180,0.9714285714285714,0.014285714285714285,650.4044117647059,648.8502415458937,1539.0,0.4722222222222222,750.0,400.55555555555554,200.0,500.0,249.8488562091503,0.040024986883882015,-14.594180327868798,True
s386,human,human,600,420,180,0.9,0.002380952380952381,669.7301587301587,677.708830548926,658.3333333333334,0.49444444444444446,600.0,295.27777777777777,0.0,300.0,374.4523809523809,0.030159620697020186,-11.723468591494338,True
s387,human,human,600,420,180,0.9071428571428571,0.002380952380952381,556.9055118110236,555.1957040572793,488.0,0.4777777777777778,400.0,251.66666666666666,100.0,200.0,305.238845144357,0.036915885550148166,-26.056598240469214,True
s388,human,human,600,420,180,0.8214285714285714,0.10476190476190476,518.631884057971,516.3856382978723,478.5,0.5,550.0,181.38888888888889,0.0,150.0,337.24299516908206,0.04566930926591787,2.9638580931264187,True
s389,human,human,600,420,180,0.9833333333333333,0.0,553.3946731234867,552.9904761904762,435.0,0.4888888888888889,450.0,293.8888888888889,150.0,300.0,259.50578423459774,-0.05770378719269966,44.384525252525236,True
s390,human,human,600,420,180,0.9452380952380952,0.004761904761904762,540.4962216624685,537.5167464114833,424.2857142857143,0.45,450.0,262.77777777777777,150.0,400.0,277.71844388469077,-0.07672437127493599,53.386554621848745,True
s391,human,human,600,420,180,0.8761904761904762,0.009523809523809525,530.5652173913044,532.3918269230769,456.4166666666667,0.4722222222222222,600.0,250.83333333333334,0.0,300.0,279.731884057971,-0.03204155734641339,29.40515366430259,True
s392,human,human,600,420,180,0.9738095238095238,0.0,570.6870415647921,572.6666666666666,551.5,0.5,500.0,274.44444444444446,100.0,200.0,296.2425971203477,0.07374508176477908,-41.72098294166767,True
s393,human,human,600,420,180,0.8904761904761904,0.002380952380952381,516.0294117647059,516.1575178997614,548.8461538461538,0.4888888888888889,350.0,135.0,0.0,150.0,381.02941176470586,0.06480799878744138,13.947987112415433,True
s394,human,human,600,420,180,0.9119047619047619,0.004761904761904762,552.8877284595301,548.5980861244019,535.5,0.4888888888888889,500.0,244.44444444444446,100.0,200.0,308.4432840150856,-0.0035597092392878997,16.302416488983624,True
s395,human,human,600,420,180,0.9571428571428572,0.016666666666666666,574.2786069651742,574.1888619854722,663.8888888888889,0.4722222222222222,350.0,130.27777777777777,0.0,300.0,444.0008291873964,-0.05810697130882161,3.9469755469755228,True
s396,human,human,600,420,180,0.8904761904761904,0.0,433.39304812834223,431.67857142857144,401.8333333333333,0.5277777777777778,300.0,85.27777777777777,0.0,150.0,348.11527035056446,-0.07719099363344017,20.66093160570773,True
s397,human,human,600,420,180,0.9880952380952381,0.002380952380952381,555.510843373494,555.0930787589499,406.0,0.4777777777777778,550.0,352.77777777777777,200.0,500.0,202.73306559571625,-0.04105370826024061,12.556562103799422,True
s398,human,human,600,420,180,0.9214285714285714,0.002380952380952381,549.5813953488372,551.3102625298329,451.6,0.4722222222222222,550.0,267.77777777777777,50.0,200.0,281.8036175710594,-0.09544855446424932,24.46051264868487,True
s399,human,human,600,420,180,0.9928571428571429,0.0,635.6378896882494,635.952380952381,670.5,0.48333333333333334,500.0,318.8888888888889,200.0,300.0,316.7490007993605,-0.08099871340911541,51.94572150430747,True
s400,human,human,600,420,180,0.9452380952380952,0.004761904761904762,611.8589420654912,617.6291866028708,586.1666666666666,0.45555555555555555,600.0,395.0,250.0,400.0,216.8589420654912,0.0038600056216766114,-12.957983193277357,True
s401,human,human,600,420,180,0.95,0.009523809523809525,1106.2155388471178,1109.09375,1176.5,0.3111111111111111,850.0,706.3888888888889,250.0,850.0,399.8266499582289,-0.014293581748253535,20.160330969267193,True
s402,human,human,600,420,180,0.8642857142857143,0.007142857142857143,629.8071625344353,636.68345323741,521.0,0.4388888888888889,500.0,282.22222222222223,100.0,400.0,347.58494031221306,-0.010513871930271295,-4.400117837678636,True
s403,human,human,600,420,180,0.9523809523809523,0.011904761904761904,529.2875,526.8722891566265,670.5,0.4888888888888889,550.0,279.44444444444446,0.0,300.0,249.84305555555557,-0.003112547008340995,18.59067519101825,True
s404,human,human,600,420,180,0.9880952380952381,0.002380952380952381,640.6481927710844,639.8353221957041,,0.5,550.0,342.22222222222223,150.0,300.0,298.42597054886215,-0.022302532438298425,5.254050167082596,True
s405,human,human,600,420,180,0.9357142857142857,0.009523809523809525,587.3638676844784,587.0913461538462,559.5714285714286,0.46111111111111114,400.0,248.33333333333334,100.0,300.0,339.030534351145,-0.0013794167764912095,-10.155195128898981,True
s406,human,human,600,420,180,0.8976190476190476,0.016666666666666666,513.1538461538462,513.0508474576271,466.125,0.45555555555555555,450.0,234.44444444444446,100.0,200.0,278.70940170940173,-0.034249263056250374,38.02330329134094,True
s407,human,human,600,420,180,0.9666666666666667,0.02142857142857143,551.0689655172414,551.2189781021898,,0.5444444444444444,500.0,218.33333333333334,0.0,400.0,332.735632183908,0.024557022509226895,9.909149011717375,True
s408,human,human,600,420,180,0.9547619047619048,0.0,503.4713216957606,500.3142857142857,383.27272727272725,0.4777777777777778,350.0,143.05555555555554,0.0,200.0,360.41576614020505,0.05023754533658557,-17.17289413307111,True
s409,human,human,600,420,180,0.9809523809523809,0.007142857142857143,671.4174757281553,673.410071942446,1058.0,0.4777777777777778,650.0,441.6666666666667,200.0,300.0,229.7508090614886,0.03957040098354034,-18.946011131725527,True
s410,human,human,600,420,180,0.9,0.007142857142857143,541.2063492063492,542.3836930455635,492.0,0.4666666666666667,450.0,273.8888888888889,100.0,200.0,267.31746031746025,-0.004230222053143124,11.916739446870452,True
s411,human,human,600,420,180,0.9047619047619048,0.009523809523809525,536.0552631578947,537.8221153846154,464.0,0.46111111111111114,400.0,297.22222222222223,150.0,400.0,238.8330409356725,-0.07967349444902797,22.603736415274,True
s412,human,human,600,420,180,0.8785714285714286,0.0,575.579945799458,567.6357142857142,461.3636363636364,0.4722222222222222,650.0,205.83333333333334,0.0,100.0,369.7466124661246,-0.048535782900782976,13.467083975929143,True
s413,human,human,600,420,180,0.9,0.0,536.2592592592592,533.3523809523809,455.54545454545456,0.4388888888888889,400.0,261.6666666666667,100.0,300.0,274.59259259259255,-0.030740931415935823,29.096184517237134,True
s414,human,human,600,420,180,0.9333333333333333,0.002380952380952381,556.4387755102041,554.8854415274463,460.45454545454544,0.4388888888888889,450.0,291.1111111111111,150.0,200.0,265.327664399093,0.038875874697989254,-7.842033841514478,True
s415,human,human,600,420,180,0.9595238095238096,0.002380952380952381,517.7320099255583,520.381861575179,454.0,0.5,450.0,252.22222222222223,50.0,200.0,265.50978770333603,-0.016619382056288927,2.6730200207508688,True
s416,human,human,600,420,180,0.8857142857142857,0.02619047619047619,644.5940860215054,655.8728606356968,764.0,0.4888888888888889,550.0,257.22222222222223,0.0,300.0,387.3718637992832,0.0033898189286213957,-10.212055993000945,True
s418,human,human,600,420,180,0.9404761904761905,0.002380952380952381,578.6455696202531,576.2219570405728,474.14285714285717,0.4888888888888889,600.0,254.72222222222223,0.0,250.0,323.9233473980309,0.050642476601635046,-12.804654519213386,True
s419,human,human,600,420,180,0.9785714285714285,0.0,564.2700729927008,567.0452380952381,,0.49444444444444446,550.0,310.0,150.0,300.0,254.27007299270076,0.04362602653009873,-25.11430861723443,True
s420,human,human,600,420,180,0.9761904761904762,0.002380952380952381,624.490243902439,623.7899761336515,506.8333333333333,0.46111111111111114,550.0,333.8888888888889,150.0,400.0,290.6013550135501,0.04796725789111745,-24.68914037582141,True
s421,human,human,600,420,180,0.9523809523809523,0.0,577.145,586.0928571428572,410.0,0.48333333333333334,500.0,313.8888888888889,100.0,300.0,263.25611111111107,-0.05190848072168778,31.552368986488943,True
s422,human,human,600,420,180,0.9809523809523809,0.0,564.1650485436893,565.4142857142857,541.5,0.4777777777777778,500.0,321.6666666666667,150.0,400.0,242.4983818770226,-0.0005795876187923562,19.499487118791137,True
s423,human,human,600,420,180,0.9833333333333333,0.0,688.0411622276029,688.6880952380952,,0.4777777777777778,700.0,480.55555555555554,250.0,500.0,207.4856066720473,-0.040201774762946084,44.45530637401089,True
s424,human,human,600,420,180,0.9238095238095239,0.0,486.3453608247423,484.2785714285714,468.3333333333333,0.48333333333333334,350.0,226.66666666666666,100.0,300.0,259.6786941580756,0.01242640430959726,7.703645569620278,True
s425,human,human,600,420,180,0.9904761904761905,0.0,719.8004807692307,721.4904761904762,,0.4666666666666667,700.0,507.22222222222223,250.0,600.0,212.5782585470085,-0.010609292237717774,20.32340681362723,True
s426,human,human,600,420,180,0.9142857142857143,0.03333333333333333,604.7291666666666,609.4852216748768,709.5,0.4666666666666667,550.0,260.55555555555554,50.0,300.0,344.1736111111111,0.008381962054173783,-4.277408509487202,True
s427,human,human,600,420,180,0.9285714285714286,0.0,496.95384615384614,493.5761904761905,462.6666666666667,0.49444444444444446,650.0,230.0,50.0,100.0,266.95384615384614,-0.07397028776851607,41.882205470451936,True
s428,human,human,600,420,180,0.9642857142857143,0.004761904761904762,598.8691358024691,600.665071770335,747.0,0.4722222222222222,750.0,401.6666666666667,150.0,700.0,197.20246913580246,0.042151748066964874,-36.98773671001595,True
s429,human,human,600,420,180,0.930952380952381,0.002380952380952381,591.923273657289,594.4510739856802,562.5,0.4444444444444444,600.0,397.77777777777777,150.0,500.0,194.1454958795112,-0.02131771965133254,38.975446428571445,True
s430,human,human,600,420,180,0.9142857142857143,0.011904761904761904,661.2057291666666,664.8530120481928,688.0,0.5277777777777778,700.0,296.6666666666667,0.0,400.0,364.53906249999994,-0.007436874210899847,19.937543859649168,True
s431,human,human,600,420,180,0.9642857142857143,0.007142857142857143,533.3432098765433,534.5203836930456,,0.5,700.0,280.0,0.0,400.0,253.34320987654326,0.0038880419465551277,13.235269258633195,True
s432,human,human,600,420,180,0.9928571428571429,0.002380952380952381,753.9232613908873,753.8568019093078,,0.46111111111111114,850.0,510.8333333333333,250.0,650.0,243.089928057554,0.017402671096283965,-32.20360228793959,True
s433,human,human,600,420,180,0.9452380952380952,0.002380952380952381,534.8186397984887,533.36276849642,432.8,0.4722222222222222,450.0,264.44444444444446,100.0,200.0,270.3741953540442,-0.06314248636293335,36.949118216359636,True
s434,human,human,600,420,180,0.9595238095238096,0.004761904761904762,539.789081885856,542.8253588516747,523.0,0.4888888888888889,500.0,281.1111111111111,100.0,300.0,258.67797077474495,0.016165146026876517,-1.3901107381255429,True
s435,human,human,600,420,180,0.9619047619047619,0.0,635.9430693069307,641.2047619047619,930.0,0.4888888888888889,700.0,377.77777777777777,200.0,400.0,258.16529152915297,-0.0012093651132994965,12.892000452591105,True
s436,human,human,600,420,180,0.9357142857142857,0.02619047619047619,619.765903307888,623.7726161369193,602.5,0.4722222222222222,500.0,257.77777777777777,50.0,300.0,361.98812553011027,-0.03927610648695738,52.24994224994225,True
s438,human,human,600,420,180,0.9547619047619048,0.007142857142857143,595.6783042394015,594.8776978417267,489.6666666666667,0.4722222222222222,450.0,305.0,150.0,400.0,290.67830423940154,-0.060270788973547464,23.877256924974745,True
s439,human,human,600,420,180,0.9547619047619048,0.002380952380952381,509.8279301745636,509.6873508353222,374.0,0.4777777777777778,500.0,312.77777777777777,50.0,400.0,197.05015239678585,-0.054297541049919594,12.214672312223854,True
s440,human,human,600,420,180,0.9,0.011904761904761904,568.6931216931217,571.4602409638554,606.0,0.45,400.0,242.77777777777777,0.0,200.0,325.91534391534395,-0.059503839593485076,32.642384105960275,True
s441,human,human,600,420,180,0.9476190476190476,0.007142857142857143,648.8065326633166,651.8201438848921,541.6666666666666,0.4722222222222222,700.0,337.5,0.0,300.0,311.3065326633166,0.12623141614549546,-44.41928466076695,True
s443,human,human,600,420,180,0.9571428571428572,0.004761904761904762,716.3059701492538,724.8277511961722,,0.49444444444444446,750.0,458.3333333333333,200.0,200.0,257.97263681592045,-0.05108445222332267,52.07995633522296,True
s444,human,human,600,420,180,0.9785714285714285,0.004761904761904762,719.6350364963504,720.0574162679426,471.3333333333333,0.45555555555555555,700.0,444.44444444444446,250.0,700.0,275.1905920519059,-0.012029802773286583,28.211564625850315,True
s445,human,human,600,420,180,0.95,0.0,525.1478696741855,523.5261904761904,511.75,0.4777777777777778,450.0,254.44444444444446,50.0,300.0,270.703425229741,0.02308388044036246,-14.032537529390481,True
s446,human,human,600,420,180,0.9738095238095238,0.002380952380952381,532.2249388753056,531.6109785202864,,0.5,450.0,234.44444444444446,100.0,200.0,297.78049443086115,-0.04237944600650605,1.525010060362149,True
s447,human,human,600,420,180,0.9166666666666666,0.01904761904761905,506.8545454545455,505.55825242718447,479.0,0.49444444444444446,450.0,228.33333333333334,0.0,300.0,278.5212121212121,0.051911744599768585,-17.10782322971278,True
s448,human,human,600,420,180,0.9333333333333333,0.007142857142857143,564.4005102040817,563.8752997601919,543.3333333333334,0.4777777777777778,550.0,343.3333333333333,200.0,400.0,221.06717687074837,-0.06859509889974855,22.23564868985568,True
s449,human,human,600,420,180,0.9666666666666667,0.0,602.7068965517242,602.3404761904762,588.5,0.4777777777777778,650.0,364.44444444444446,150.0,400.0,238.26245210727973,-0.0009599188040985467,32.77427019687718,True
s450,human,human,600,420,180,0.9571428571428572,0.02619047619047619,568.9353233830846,568.601466992665,425.0,0.5,400.0,260.55555555555554,150.0,200.0,308.379767827529,0.06548904039119761,11.034996534996537,True
s451,human,human,600,420,180,0.9880952380952381,0.002380952380952381,667.0192771084337,668.5441527446301,880.0,0.4777777777777778,600.0,360.0,150.0,400.0,307.0192771084337,-0.05834743695283545,40.99355854566272,True
s453,human,human,600,420,180,0.9642857142857143,0.009523809523809525,590.6493827160493,592.9879807692307,,0.49444444444444446,500.0,336.1111111111111,100.0,300.0,254.53827160493825,0.0026251203769335632,-1.455250811981216,True
s454,human,human,600,420,180,0.95,0.002380952380952381,596.5839598997494,593.2983293556086,445.8,0.4722222222222222,350.0,240.0,100.0,200.0,356.5839598997494,-0.02586088856592016,21.65872271333211,True
s455,human,human,600,420,180,0.9404761904761905,0.0,398.2354430379747,397.79047619047617,410.2857142857143,0.9222222222222223,250.0,8.333333333333334,0.0,0.0,389.90210970464136,-0.003564404848158853,-9.77408424908424,False
s456,human,human,600,420,180,0.9071428571428571,0.007142857142857143,625.5721784776903,620.8968824940048,497.8888888888889,0.4222222222222222,750.0,436.1111111111111,150.0,700.0,189.4610673665792,0.02751305755930537,1.0303392259913835,True
s457,human,human,600,420,180,0.9738095238095238,0.0,507.86552567237163,507.53809523809525,500.0,0.4888888888888889,400.0,275.0,150.0,300.0,232.86552567237163,-0.05853428637670658,22.555335891011566,True
s458,human,human,600,420,180,0.9857142857142858,0.0,528.0845410628019,526.9547619047619,608.0,0.4888888888888889,450.0,291.1111111111111,100.0,300.0,236.97342995169083,-0.012793613478541816,9.767444702431874,True
s459,human,human,600,420,180,0.969047619047619,0.0,567.8329238329238,568.6571428571428,506.0,0.4722222222222222,450.0,301.1111111111111,150.0,300.0,266.72181272181274,0.05299622117467186,-14.941936335520836,True
s460,human,human,600,420,180,0.9880952380952381,0.0,542.5734939759036,542.0428571428571,656.0,0.5,400.0,245.55555555555554,0.0,300.0,297.01793842034806,0.0007871486704963907,-19.14450710108605,True
s461,human,human,600,420,180,0.9857142857142858,0.002380952380952381,548.1231884057971,548.291169451074,449.5,0.4888888888888889,500.0,287.22222222222223,150.0,200.0,260.9009661835749,-0.02769874537469585,32.373051546391764,True
s462,human,human,600,420,180,0.9095238095238095,0.0380952380952381,625.520942408377,621.6881188118812,723.4666666666667,0.9166666666666666,250.0,8.333333333333334,0.0,0.0,617.1876090750436,0.06698128548466474,-3.9828738512949258,False
s463,human,human,600,420,180,0.9547619047619048,0.002380952380952381,601.8753117206983,603.5536992840096,568.0,0.48333333333333334,450.0,326.1111111111111,150.0,400.0,275.7642006095872,-0.06026566187071928,26.29574018462904,True
s464,human,human,600,420,180,0.8833333333333333,0.004761904761904762,681.2075471698113,681.7583732057416,644.4444444444445,0.46111111111111114,350.0,150.0,0.0,200.0,531.2075471698113,-0.06915035855209188,26.544232316356215,True
s465,human,human,600,420,180,0.9261904761904762,0.05714285714285714,824.0899742930591,827.439393939394,611.0,0.45555555555555555,750.0,506.1111111111111,250.0,600.0,317.978863181948,0.03949191119834924,58.07113876732308,True
s466,human,human,600,420,180,0.9738095238095238,0.0,582.2273838630807,582.7309523809524,678.5,0.4777777777777778,500.0,298.3333333333333,0.0,300.0,283.8940505297474,-0.012371304002972778,8.150067476383299,True
s467,human,human,600,420,180,0.9523809523809523,0.04047619047619048,690.6,690.3846153846154,645.0,0.46111111111111114,800.0,437.77777777777777,250.0,800.0,252.82222222222225,-0.029071601911770262,22.730598290598323,True
s468,human,human,600,420,180,0.8738095238095238,0.0380952380952381,458.550408719346,451.0717821782178,489.9,0.8777777777777778,600.0,48.333333333333336,0.0,0.0,410.2170753860127,0.13591866203736283,-25.073257870534178,False
s469,human,human,600,420,180,0.9738095238095238,0.0,538.8459657701711,537.9190476190477,466.0,0.48333333333333334,400.0,279.44444444444446,150.0,300.0,259.40152132572666,-0.028208737167216957,15.353010878010878,True
s470,human,human,600,420,180,0.9809523809523809,0.0,550.6723300970874,551.6333333333333,,0.48333333333333334,550.0,343.8888888888889,200.0,400.0,206.7834412081985,-0.048327314747517454,47.02843055389877,True
s471,human,human,600,420,180,0.8976190476190476,0.08571428571428572,611.185676392573,611.8098958333334,104.0,0.4444444444444444,850.0,429.1666666666667,200.0,500.0,182.0190097259063,0.06234821824226644,-21.568123865750806,True
s472,human,human,600,420,180,0.9404761904761905,0.004761904761904762,567.6481012658228,567.5071770334928,621.625,0.6166666666666667,350.0,133.61111111111111,0.0,200.0,434.0369901547117,0.012343974612461943,11.816081770248047,True
s473,human,human,600,420,180,0.9809523809523809,0.0,477.5194174757282,479.95,,0.5,400.0,258.8888888888889,100.0,200.0,218.63052858683926,0.042489171532928686,-16.9963338628865,True
s474,human,human,600,420,180,0.9857142857142858,0.002380952380952381,560.0096618357488,560.1503579952267,471.0,0.48333333333333334,500.0,322.77777777777777,150.0,500.0,237.23188405797106,-0.00040041807925330817,-7.087828718661797,True
s475,human,human,600,420,180,0.9642857142857143,0.004761904761904762,522.3654320987654,520.6483253588517,526.0,0.49444444444444446,350.0,165.83333333333334,0.0,200.0,356.532098765432,-0.014130655235535179,-1.8912736957543643,True
s476,human,human,600,420,180,0.9738095238095238,0.0,534.2518337408313,532.9214285714286,,0.5,450.0,290.0,150.0,300.0,244.25183374083133,-0.03296255551658344,12.49996023698759,True
s477,human,human,600,420,180,0.9476190476190476,0.007142857142857143,549.0201005025126,548.3501199040768,442.0,0.4722222222222222,500.0,285.55555555555554,100.0,200.0,263.46454494695706,0.02489496963338878,17.711965339233018,True
s478,human,human,600,420,180,0.969047619047619,0.0,548.4545454545455,546.75,438.5,0.4777777777777778,350.0,237.77777777777777,100.0,300.0,310.6767676767677,-0.026295584853372966,13.52184484461668,True
s479,human,human,600,420,180,0.9928571428571429,0.0,600.1342925659472,599.7095238095238,401.0,0.49444444444444446,550.0,327.22222222222223,150.0,200.0,272.912070343725,-0.009213228362662624,2.2524120497156446,True
s480,human,human,600,420,180,0.9666666666666667,0.0,554.3768472906404,555.5238095238095,567.5,0.48333333333333334,450.0,292.77777777777777,150.0,200.0,261.5990695128626,-0.029308903744916712,11.233302940506064,True
s481,human,human,600,420,180,0.9357142857142857,0.002380952380952381,490.0356234096692,486.8615751789976,383.14285714285717,0.4722222222222222,650.0,248.88888888888889,50.0,100.0,241.1467345207803,0.009839491908486587,45.51011530398324,True
s482,human,human,600,420,180,0.9904761904761905,0.004761904761904762,575.5384615384615,575.0071770334928,,0.4888888888888889,650.0,352.77777777777777,150.0,300.0,222.76068376068378,0.0015904167160531708,-6.772314995337808,True
s483,human,human,600,420,180,0.9428571428571428,0.0,664.3914141414141,664.5428571428571,603.0,0.46111111111111114,600.0,396.6666666666667,150.0,500.0,267.7247474747474,0.009622819229016661,23.349597150662248,True
s484,human,human,600,420,180,0.8809523809523809,0.004761904761904762,579.5864864864865,583.5598086124402,569.2857142857143,0.5166666666666667,450.0,188.33333333333334,0.0,350.0,391.2531531531531,-0.0004202562127030977,30.822785829307634,True
s485,human,human,600,420,180,0.9,0.07142857142857142,706.2962962962963,707.5410256410256,651.0,0.4222222222222222,850.0,468.8888888888889,200.0,300.0,237.4074074074074,0.12404091574012023,-53.690366972477136,True
s486,human,human,600,420,180,0.9714285714285714,0.0,607.9950980392157,607.1952380952381,545.0,0.4888888888888889,500.0,311.6666666666667,100.0,300.0,296.328431372549,0.028555829678445173,-9.436305361305415,True
s488,human,human,600,420,180,0.9642857142857143,0.03333333333333333,657.9777777777778,657.3669950738916,328.0,0.8111111111111111,650.0,116.94444444444444,0.0,0.0,541.0333333333333,0.0451328021642343,-72.75906451966262,False
s489,human,human,600,420,180,0.9714285714285714,0.0,657.5906862745098,659.3166666666667,634.0,0.4722222222222222,650.0,396.1111111111111,200.0,400.0,261.47957516339875,-0.006710167516005306,12.63403236836109,True
s490,human,human,600,420,180,0.9666666666666667,0.014285714285714285,539.5714285714286,538.7946859903382,436.0,0.49444444444444446,450.0,291.1111111111111,100.0,300.0,248.46031746031747,-0.006384751740081866,25.40204081632652,True
s491,human,human,600,420,180,0.9238095238095239,0.0,603.4278350515464,612.9119047619048,571.5,0.5,550.0,290.55555555555554,0.0,450.0,312.8722794959908,0.0344549225934504,-13.722840842698531,True
s492,human,human,600,420,180,0.919047619047619,0.016666666666666666,573.8989637305699,573.7457627118644,509.3333333333333,0.4666666666666667,500.0,298.8888888888889,100.0,300.0,275.010074841681,-0.011113994435980195,25.31046950698203,True
s493,human,human,600,420,180,0.8761904761904762,0.04047619047619048,627.9619565217391,633.8362282878412,483.0,0.4444444444444444,550.0,341.6666666666667,0.0,500.0,286.29528985507244,-0.0655620106781395,59.8021409142757,True
s494,human,human,600,420,180,1.0,0.0,621.4714285714285,621.4714285714285,,0.4888888888888889,500.0,333.3333333333333,150.0,500.0,288.1380952380952,-0.061067615297338694,48.658369779607256,True
